Dataset Name,Algorithm Name,Cross Validation,Hyperparameters Values,Accuracy,TPR,FPR,Precision,AUC,PR Curve,Training Time,Inference Time
hill-valley,VAT,9,"{'net__criterion__VAT_eps': 2.341275739236319, 'net__criterion__alpha': 0.7103825610738409, 'net__lr': 0.0013763703467830478}",0.5041322314049587,0.8852459016393442,0.8833333333333333,0.5023364485981308,0.48579234972677593,0.5003618501265997,89s,46875ms
hill-valley,VAT,10,"{'net__criterion__VAT_eps': 2.432654408237131, 'net__criterion__alpha': 0.7894060929472011, 'net__lr': 0.0019135944838704567}",0.5206611570247934,0.13114754098360656,0.08333333333333333,0.5623219373219374,0.5834699453551913,0.545037347415248,82s,31247ms
image-segmentation,VAT,1,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8571428571428571,0.8571428571428573,0.02380952380952381,0.8765203050917336,0.9818094363548908,0.9309950417566009,98s,62956ms
image-segmentation,VAT,2,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.7748917748917749,0.774891774891775,0.03751803751803752,0.8252568003775813,0.9863789409243954,0.9135648489624171,98s,46878ms
image-segmentation,VAT,3,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.8528138528138528,0.8528138528138528,0.024531024531024525,0.8715615335306943,0.9878219423673971,0.9314484889399723,94s,58959ms
image-segmentation,VAT,4,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8354978354978355,0.8354978354978355,0.02741702741702742,0.8342109325302604,0.9867724867724867,0.9423147028274854,100s,48966ms
image-segmentation,VAT,5,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8051948051948052,0.8051948051948052,0.032467532467532464,0.8582415277598001,0.9815689361143908,0.9222536877650548,103s,62502ms
image-segmentation,VAT,6,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.8484848484848485,0.8484848484848485,0.02525252525252525,0.8538837156484217,0.9900301718483538,0.9512446954070359,100s,32976ms
image-segmentation,VAT,7,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.8701298701298701,0.8701298701298701,0.021645021645021644,0.881192592802409,0.99013949013949,0.9519735083890444,99s,26982ms
image-segmentation,VAT,8,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8484848484848485,0.8484848484848485,0.025252525252525252,0.8618109668109668,0.9903143994053084,0.9544832216636026,97s,46875ms
image-segmentation,VAT,9,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8354978354978355,0.8354978354978355,0.02741702741702742,0.8598488890505697,0.9780926144562508,0.917013900955176,83s,71950ms
image-segmentation,VAT,10,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.8095238095238095,0.8095238095238094,0.031746031746031744,0.8276705488734574,0.979601206873934,0.9179899763009672,81s,62500ms
iris,VAT,1,"{'net__criterion__VAT_eps': 2.224191445444843, 'net__criterion__alpha': 1.116933996874757, 'net__lr': 0.00944310597729478}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9047619047619048,0.9866666666666667,0.9502439909018855,9s,62500ms
iris,VAT,2,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.9333333333333332,0.8789210813241638,6s,46875ms
iris,VAT,3,"{'net__criterion__VAT_eps': 2.8389652274893473, 'net__criterion__alpha': 1.2142412995491114, 'net__lr': 0.009988585365021879}",0.8,0.7999999999999999,0.09999999999999999,0.875,0.9733333333333333,0.9035125538376312,7s,62500ms
iris,VAT,4,"{'net__criterion__VAT_eps': 2.5563135018997007, 'net__criterion__alpha': 1.3700121482468193, 'net__lr': 0.009788321588104365}",0.9333333333333333,0.9333333333333332,0.03333333333333333,0.9444444444444445,0.98,0.9758730158730158,9s,64955ms
iris,VAT,5,"{'net__criterion__VAT_eps': 2.224191445444843, 'net__criterion__alpha': 1.116933996874757, 'net__lr': 0.00944310597729478}",0.8,0.7999999999999999,0.09999999999999999,0.875,0.98,0.9122216590598942,5s,34975ms
iris,VAT,6,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9047619047619048,0.9933333333333333,0.9442772097183861,9s,55961ms
iris,VAT,7,"{'net__criterion__VAT_eps': 1.1878810215168834, 'net__criterion__alpha': 1.0759464955561793, 'net__lr': 0.009300032356004519}",0.8,0.7999999999999999,0.09999999999999999,0.875,0.9666666666666667,0.9448374156230193,9s,31977ms
iris,VAT,8,"{'net__criterion__VAT_eps': 2.692817344942256, 'net__criterion__alpha': 1.1994792753175043, 'net__lr': 0.0030446258134658234}",0.8,0.7999999999999999,0.09999999999999999,0.875,1.0,0.9405442842904143,8s,78121ms
iris,VAT,9,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.8666666666666667,0.96,0.9467227490718202,9s,31249ms
iris,VAT,10,"{'net__criterion__VAT_eps': 2.8389652274893473, 'net__criterion__alpha': 1.2142412995491114, 'net__lr': 0.009988585365021879}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9047619047619048,1.0,0.9642041944983121,8s,46874ms
libras,VAT,1,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.6944444444444444,0.711111111111111,0.021984551396316106,0.6796825396825397,0.9789682539682539,0.8142306974456844,16s,1s
libras,VAT,2,"{'net__criterion__VAT_eps': 2.64198645969587, 'net__criterion__alpha': 0.5971012757930613, 'net__lr': 0.008395654584238159}",0.6111111111111112,0.6222222222222221,0.027748068924539515,0.6133333333333333,0.9675925925925927,0.6893174130879471,17s,46875ms
libras,VAT,3,"{'net__criterion__VAT_eps': 2.136867897737297, 'net__criterion__alpha': 0.5187898004363551, 'net__lr': 0.006214591421051184}",0.6666666666666666,0.6777777777777777,0.02388591800356506,0.6611111111111112,0.9723544973544974,0.7533116107715845,18s,38752ms
libras,VAT,4,"{'net__criterion__VAT_eps': 2.224191445444843, 'net__criterion__alpha': 1.116933996874757, 'net__lr': 0.00944310597729478}",0.75,0.7888888888888889,0.017825311942959,0.8166666666666665,0.9917989417989418,0.8545157042867699,18s,52596ms
libras,VAT,5,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.75,0.7444444444444444,0.017884729649435535,0.7055555555555556,0.9649470899470898,0.8333798715400136,49s,588586ms
libras,VAT,6,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.6944444444444444,0.6888888888888889,0.021865715983363045,0.75,0.9496031746031747,0.744118988331137,16s,49964ms
libras,VAT,7,"{'net__criterion__VAT_eps': 2.2879803984592746, 'net__criterion__alpha': 0.9238550485581797, 'net__lr': 0.006103292819866452}",0.7777777777777778,0.7777777777777779,0.015805109922756983,0.8399999999999999,0.9744708994708995,0.7608718604506494,11s,49964ms
libras,VAT,8,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.75,0.7444444444444446,0.01818181818181818,0.7344444444444443,0.9809523809523809,0.805983481390489,36s,674525ms
libras,VAT,9,"{'net__criterion__VAT_eps': 1.735123740095793, 'net__criterion__alpha': 0.9358649252656268, 'net__lr': 0.008930041214655154}",0.6666666666666666,0.6666666666666666,0.023945335710041597,0.6322222222222222,0.9609788359788359,0.7079928891595605,28s,55961ms
libras,VAT,10,"{'net__criterion__VAT_eps': 1.735123740095793, 'net__criterion__alpha': 0.9358649252656268, 'net__lr': 0.008930041214655154}",0.6666666666666666,0.6888888888888889,0.023767082590612006,0.6277777777777779,0.9685185185185186,0.6937250297056896,12s,50964ms
mfeat-karhunen,VAT,1,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.855,0.8550000000000001,0.01611111111111111,0.8826048074732284,0.9758611111111111,0.8814641326326492,105s,46876ms
mfeat-karhunen,VAT,2,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.935,0.9350000000000002,0.007222222222222223,0.9391125541125541,0.9989444444444444,0.9906956561667709,106s,50964ms
mfeat-karhunen,VAT,3,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.965,0.9649999999999999,0.0038888888888888888,0.9675108225108225,0.9969444444444445,0.9907724074353669,107s,62500ms
mfeat-karhunen,VAT,4,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.905,0.905,0.010555555555555556,0.9219028797289667,0.9946666666666668,0.9640928213151689,105s,46875ms
mfeat-karhunen,VAT,5,"{'net__criterion__VAT_eps': 1.4461632652812366, 'net__criterion__alpha': 1.452749011516985, 'net__lr': 0.0045265412483145116}",0.94,0.9400000000000001,0.006666666666666666,0.9466284287794586,0.9961944444444444,0.9536577618601908,106s,46875ms
mfeat-karhunen,VAT,6,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.94,0.9400000000000001,0.006666666666666666,0.9441778766842704,0.9983055555555557,0.9862679605776266,106s,46875ms
mfeat-karhunen,VAT,7,"{'net__criterion__VAT_eps': 1.5801552144208881, 'net__criterion__alpha': 1.1180154289988415, 'net__lr': 0.0043448101393630855}",0.945,0.945,0.0061111111111111106,0.9452130325814536,0.9970277777777778,0.9822515136728295,107s,46875ms
mfeat-karhunen,VAT,8,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.965,0.9649999999999999,0.0038888888888888888,0.9661471861471862,0.9995555555555556,0.9950429680528318,107s,49964ms
mfeat-karhunen,VAT,9,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.725,0.725,0.030555555555555558,0.707304876496053,0.9542499999999999,0.8374092427885965,85s,1s
mfeat-karhunen,VAT,10,"{'net__criterion__VAT_eps': 1.529111224209254, 'net__criterion__alpha': 1.2742336894342166, 'net__lr': 0.004615888288943831}",0.855,0.8550000000000001,0.01611111111111111,0.8814009661835749,0.9940833333333332,0.9568665679015068,92s,524662ms
parkinsons,VAT,1,"{'net__criterion__VAT_eps': 2.450508559639281, 'net__criterion__alpha': 1.0013243819267021, 'net__lr': 0.009565227983759916}",0.85,1.0,0.6,0.9166666666666667,0.8933333333333333,0.9230514104173768,13s,46875ms
parkinsons,VAT,2,"{'net__criterion__VAT_eps': 2.598317128433447, 'net__criterion__alpha': 0.9614793622529318, 'net__lr': 0.00782723884523591}",0.9,0.8666666666666667,0.0,0.8571428571428572,0.9866666666666667,0.9763134705636641,13s,46873ms
parkinsons,VAT,3,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.85,0.9333333333333333,0.4,0.8125,0.8933333333333333,0.9388191952190137,12s,46873ms
parkinsons,VAT,4,"{'net__criterion__VAT_eps': 1.1878810215168834, 'net__criterion__alpha': 1.0759464955561793, 'net__lr': 0.009300032356004519}",1.0,1.0,0.0,1.0,1.0,1.0000000000000002,12s,46875ms
parkinsons,VAT,5,"{'net__criterion__VAT_eps': 2.1332029084131503, 'net__criterion__alpha': 0.7653894909394454, 'net__lr': 0.005280155729320327}",0.95,0.9333333333333333,0.0,0.9166666666666667,0.9866666666666667,0.9786286334709323,12s,39972ms
parkinsons,VAT,6,"{'net__criterion__VAT_eps': 2.450508559639281, 'net__criterion__alpha': 1.0013243819267021, 'net__lr': 0.009565227983759916}",0.9473684210526315,1.0,0.25,0.96875,0.9833333333333334,0.9920151255331309,12s,46873ms
parkinsons,VAT,7,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8947368421052632,1.0,0.5,0.9411764705882353,1.0,0.9842404467872935,13s,31248ms
parkinsons,VAT,8,"{'net__criterion__VAT_eps': 1.735123740095793, 'net__criterion__alpha': 0.9358649252656268, 'net__lr': 0.008930041214655154}",0.7894736842105263,0.9285714285714286,0.6,0.7395833333333333,0.8714285714285714,0.9214954515925109,13s,46873ms
parkinsons,VAT,9,"{'net__criterion__VAT_eps': 1.735123740095793, 'net__criterion__alpha': 0.9358649252656268, 'net__lr': 0.008930041214655154}",0.8947368421052632,1.0,0.4,0.9375,0.9428571428571428,0.9634785040516669,12s,32978ms
parkinsons,VAT,10,"{'net__criterion__VAT_eps': 2.1817455224963465, 'net__criterion__alpha': 1.0743252488495787, 'net__lr': 0.006566688116585623}",0.8947368421052632,1.0,0.4,0.9375,1.0,0.9792512581293742,19s,544617ms
vertebral-column-2clases,VAT,1,"{'net__criterion__VAT_eps': 2.363640598206967, 'net__criterion__alpha': 0.859507900573786, 'net__lr': 0.004426616342613481}",0.7741935483870968,0.6,0.14285714285714285,0.7424242424242424,0.8904761904761905,0.9038645974858972,17s,67952ms
vertebral-column-2clases,VAT,2,"{'net__criterion__VAT_eps': 1.875174422525385, 'net__criterion__alpha': 1.3917730007820799, 'net__lr': 0.00964026132896019}",0.8709677419354839,0.8,0.09523809523809523,0.8523809523809525,0.9238095238095239,0.9272257607032945,19s,59958ms
vertebral-column-2clases,VAT,3,"{'net__criterion__VAT_eps': 2.2879803984592746, 'net__criterion__alpha': 0.9238550485581797, 'net__lr': 0.006103292819866452}",0.8709677419354839,0.6,0.0,0.9199999999999999,0.8666666666666666,0.8685087695732314,19s,55961ms
vertebral-column-2clases,VAT,4,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.6774193548387096,0.0,0.0,0.3387096774193548,0.8238095238095238,0.840661198437675,18s,62501ms
vertebral-column-2clases,VAT,5,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.8387096774193549,0.8,0.14285714285714285,0.8136363636363637,0.9380952380952381,0.9509844299120211,16s,62500ms
vertebral-column-2clases,VAT,6,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.6774193548387096,0.7,0.3333333333333333,0.6617647058823529,0.7571428571428571,0.7887581250779315,16s,46880ms
vertebral-column-2clases,VAT,7,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.6774193548387096,0.0,0.0,0.3387096774193548,0.9142857142857143,0.8687046800975194,19s,46875ms
vertebral-column-2clases,VAT,8,"{'net__criterion__VAT_eps': 2.1817455224963465, 'net__criterion__alpha': 1.0743252488495787, 'net__lr': 0.006566688116585623}",0.9032258064516129,0.7,0.0,0.9375,0.9857142857142858,0.9709201921196884,16s,46875ms
vertebral-column-2clases,VAT,9,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.8387096774193549,0.9,0.19047619047619047,0.8183760683760684,0.8904761904761904,0.9389793380959861,10s,47966ms
vertebral-column-2clases,VAT,10,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.9354838709677419,0.9,0.047619047619047616,0.9261904761904762,0.9714285714285714,0.968056619601417,10s,36975ms
waveform-noise,VAT,1,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.892,0.8919149432587802,0.054028219882550806,0.8952289023717596,0.9788902066937285,0.9585862976850303,254s,62500ms
waveform-noise,VAT,2,"{'net__criterion__VAT_eps': 2.341275739236319, 'net__criterion__alpha': 0.7103825610738409, 'net__lr': 0.0013763703467830478}",0.848,0.8478321390276905,0.0760994582058321,0.8502084917179257,0.9743989765769191,0.952055812568631,254s,46875ms
waveform-noise,VAT,3,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.84,0.8405146495971333,0.07993163692905482,0.8434569551174963,0.9641058046062682,0.9292455304795872,254s,46874ms
waveform-noise,VAT,4,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.84,0.8400964805969441,0.08001293710545271,0.8412960231660905,0.9642571001236432,0.9321758635252568,254s,48965ms
waveform-noise,VAT,5,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.856,0.8564371885965955,0.07197463304891322,0.8572777860533347,0.9671730853843922,0.9380503096977661,253s,48965ms
waveform-noise,VAT,6,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.858,0.8585264408793821,0.07105382180009046,0.8592710930667645,0.9712908046597887,0.9454128337390731,255s,46875ms
waveform-noise,VAT,7,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.854,0.8543077837195483,0.07298356701341775,0.8580613086909503,0.9677468085489477,0.93634929827656,253s,46875ms
waveform-noise,VAT,8,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.85,0.8505469610196208,0.07491810805048153,0.855762412716055,0.9669290034442954,0.9319586154550376,250s,48965ms
waveform-noise,VAT,9,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.854,0.854575195168337,0.07293997476481406,0.8568171594487385,0.9709260567462605,0.9411529506282437,251s,686517ms
waveform-noise,VAT,10,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.86,0.8607418737168505,0.0699096733709386,0.8625265989363352,0.9782907855197012,0.9552921031558113,251s,46874ms
waveform,VAT,1,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.858,0.8576351752822341,0.07111412633800694,0.8593953077451655,0.9699555267469705,0.9431627353569672,247s,47966ms
waveform,VAT,2,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.878,0.8773024361259655,0.061043268505955074,0.8785301668806161,0.9759993878175696,0.9562730245043363,253s,46875ms
waveform,VAT,3,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.846,0.8457516339869281,0.07708427559173828,0.8463291538761739,0.972826482291723,0.9496332204430327,251s,62500ms
waveform,VAT,4,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.854,0.8541768220658819,0.07289382274412214,0.8546953614438277,0.9722943423622755,0.9482439031152606,249s,46874ms
waveform,VAT,5,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.876,0.8761286177709403,0.06189730927754881,0.8766723269335449,0.9753972129551203,0.9530844797454211,250s,48965ms
waveform,VAT,6,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.862,0.862333120141974,0.06884747820376563,0.8635506814178503,0.9729242652100512,0.9490608444823865,246s,47966ms
waveform,VAT,7,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.86,0.8600046231186176,0.06992787208196224,0.8632078126758977,0.9713451978975612,0.943525400936805,249s,31248ms
waveform,VAT,8,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.828,0.8281117296872628,0.08600724330299585,0.8275898169459474,0.9644454093944362,0.9339005893942737,250s,46876ms
waveform,VAT,9,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.862,0.8621178636007181,0.06892943607306738,0.8630265700012765,0.9723088876935031,0.9484617696315998,248s,31249ms
waveform,VAT,10,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.884,0.8840879746347773,0.05793032233769374,0.8846734368630952,0.9755734071304044,0.9539601589161608,131s,26981ms
