Dataset Name,Algorithm Name,Cross Validation,Hyperparameters Values,Accuracy,TPR,FPR,Precision,AUC,PR Curve,Training Time,Inference Time
breast-tissue,VAT,8,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.7,0.6666666666666666,0.0625,0.5666666666666667,0.9416666666666668,0.8106312656641603,5s,28980ms
breast-tissue,VAT,9,"{'net__criterion__VAT_eps': 2.39526239185453, 'net__criterion__alpha': 0.5602254716292698, 'net__lr': 0.006700990482912111}",0.5,0.5,0.0925925925925926,0.3611111111111111,0.8833333333333333,0.5970624519575044,5s,99930ms
breast-tissue,VAT,10,"{'net__criterion__VAT_eps': 2.953522176380674, 'net__criterion__alpha': 1.104845519745046, 'net__lr': 0.0074187094360431876}",0.5,0.4166666666666667,0.1041666666666666,0.2777777777777777,0.8916666666666667,0.6362615982773802,4s,44969ms
cardiotocography-10clases,VAT,1,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.6666666666666666,0.542537795022315,0.0409468479511976,0.6664873227589522,0.9545615620647842,0.7491784083419045,114s,49965ms
cardiotocography-10clases,VAT,2,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.7981220657276995,0.6840961533928865,0.0252443501604442,0.8570463458110517,0.9717580087619324,0.8450189743767115,110s,48966ms
cardiotocography-10clases,VAT,3,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.6713615023474179,0.525444304334504,0.0400619386778783,0.6171684828581381,0.950912857956372,0.7662087732086268,109s,46874ms
cardiotocography-10clases,VAT,4,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.7511737089201878,0.6502418624932237,0.0302884213106894,0.722789674094022,0.9632013554654664,0.7934524734044611,112s,46875ms
cardiotocography-10clases,VAT,5,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.7370892018779343,0.6130636650101261,0.0325251597169066,0.776038961038961,0.9581157455160112,0.810581808070117,110s,46875ms
cardiotocography-10clases,VAT,6,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.7276995305164319,0.6056067666956959,0.0326933217887057,0.7125519472439965,0.9488211167438044,0.7724188076956466,109s,46875ms
cardiotocography-10clases,VAT,7,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.7075471698113207,0.5593168041879476,0.0365793252125253,0.6152493702604843,0.9574947616917024,0.7996012997092675,114s,62500ms
cardiotocography-10clases,VAT,8,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.7594339622641509,0.5963217299941437,0.0295059749788183,0.7026832607121232,0.9658271065764495,0.8263398473421665,110s,47967ms
cardiotocography-10clases,VAT,9,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.7264150943396226,0.5710433072674451,0.0329114109784077,0.6486247003662977,0.9542242020796208,0.7862093056013411,110s,58958ms
cardiotocography-10clases,VAT,10,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.7311320754716981,0.6219797308843962,0.033378212548314,0.7440808744433054,0.9586255419035676,0.7675455806473325,109s,46873ms
cardiotocography-3clases,VAT,1,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.9061032863849764,0.7572390572390573,0.1234079445145018,0.9072545408587006,0.947631874298541,0.9665407276240808,106s,44968ms
cardiotocography-3clases,VAT,2,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.863849765258216,0.7026936026936027,0.144588062211013,0.7623979912115506,0.909371492704826,0.9357714468274172,109s,52962ms
cardiotocography-3clases,VAT,3,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.8967136150234741,0.7367003367003367,0.1271630236794171,0.8851851851851852,0.9382267115600448,0.9712817662075536,107s,46874ms
cardiotocography-3clases,VAT,4,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.8967136150234741,0.7680134680134679,0.1218158890290038,0.854569043597464,0.9536868686868688,0.9699313251090464,106s,62500ms
cardiotocography-3clases,VAT,5,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8826291079812206,0.7067340067340068,0.1166981925178646,0.7782575757575758,0.9196015712682378,0.947994131086901,98s,643546ms
cardiotocography-3clases,VAT,6,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.8967136150234741,0.7239532844019757,0.113374763791045,0.8202739996057561,0.9459754727723152,0.9716938057667228,111s,62499ms
cardiotocography-3clases,VAT,7,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.8773584905660378,0.7066399472127861,0.1391334807585698,0.7857446051046116,0.9350505470156488,0.9677013595452768,108s,31249ms
cardiotocography-3clases,VAT,8,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.9056603773584906,0.7241786619093005,0.0849175454307314,0.8005601941054735,0.9262710069486874,0.9677029196017508,107s,31248ms
cardiotocography-3clases,VAT,9,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8915094339622641,0.7316364850884267,0.1448550420040085,0.8788919413919413,0.96409166076069,0.969347351164818,107s,49966ms
cardiotocography-3clases,VAT,10,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.8915094339622641,0.7397500753521183,0.1284683005281722,0.8304989593602805,0.9292973109476446,0.9624664084551244,106s,31246ms
congressional-voting,VAT,1,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.5909090909090909,0.0,0.037037037037037,0.3023255813953488,0.5751633986928105,0.6453102443984193,13s,26980ms
congressional-voting,VAT,2,"{'net__criterion__VAT_eps': 2.341275739236319, 'net__criterion__alpha': 0.7103825610738409, 'net__lr': 0.0013763703467830478}",0.6363636363636364,0.1764705882352941,0.074074074074074,0.6205128205128205,0.6710239651416122,0.7429019225835365,12s,31250ms
congressional-voting,VAT,3,"{'net__criterion__VAT_eps': 2.627595639404954, 'net__criterion__alpha': 0.8965057408469846, 'net__lr': 0.0088229216514005}",0.5909090909090909,0.0588235294117647,0.074074074074074,0.4715447154471545,0.616557734204793,0.6937982218516809,13s,46874ms
congressional-voting,VAT,4,"{'net__criterion__VAT_eps': 2.627595639404954, 'net__criterion__alpha': 0.8965057408469846, 'net__lr': 0.0088229216514005}",0.6363636363636364,0.1764705882352941,0.074074074074074,0.6205128205128205,0.6884531590413943,0.7323893734576874,21s,46874ms
congressional-voting,VAT,5,"{'net__criterion__VAT_eps': 2.39526239185453, 'net__criterion__alpha': 0.5602254716292698, 'net__lr': 0.006700990482912111}",0.6590909090909091,0.2941176470588235,0.1111111111111111,0.6458333333333333,0.6405228758169935,0.6524979263082894,20s,31249ms
congressional-voting,VAT,6,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.5813953488372093,0.2352941176470588,0.1923076923076923,0.5310457516339869,0.661764705882353,0.6570231251743105,22s,78125ms
congressional-voting,VAT,7,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.6744186046511628,0.1764705882352941,0.0,0.825,0.7262443438914027,0.7743120041731697,21s,93750ms
congressional-voting,VAT,8,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.6744186046511628,0.2941176470588235,0.0769230769230769,0.6904761904761905,0.7330316742081447,0.7304259521276206,21s,46875ms
congressional-voting,VAT,9,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.4186046511627907,0.75,0.7777777777777778,0.4818181818181818,0.5277777777777777,0.5608247724784664,21s,46875ms
congressional-voting,VAT,10,"{'net__criterion__VAT_eps': 2.39526239185453, 'net__criterion__alpha': 0.5602254716292698, 'net__lr': 0.006700990482912111}",0.6046511627906976,0.1875,0.1481481481481481,0.5337301587301587,0.5740740740740741,0.5727622669620307,21s,67952ms
conn-bench-sonar-mines-rocks,VAT,1,"{'net__criterion__VAT_eps': 2.1817455224963465, 'net__criterion__alpha': 1.0743252488495787, 'net__lr': 0.006566688116585623}",0.7619047619047619,0.5,0.0,0.84375,0.6545454545454544,0.6284259593972272,12s,46878ms
conn-bench-sonar-mines-rocks,VAT,2,"{'net__criterion__VAT_eps': 2.136867897737297, 'net__criterion__alpha': 0.5187898004363551, 'net__lr': 0.006214591421051184}",0.6666666666666666,0.5,0.1818181818181818,0.6785714285714286,0.8181818181818181,0.8372342241685617,16s,46873ms
conn-bench-sonar-mines-rocks,VAT,3,"{'net__criterion__VAT_eps': 2.953522176380674, 'net__criterion__alpha': 1.104845519745046, 'net__lr': 0.0074187094360431876}",0.8571428571428571,0.7,0.0,0.8928571428571428,0.9818181818181818,0.9258807166180384,16s,46874ms
conn-bench-sonar-mines-rocks,VAT,4,"{'net__criterion__VAT_eps': 2.598317128433447, 'net__criterion__alpha': 0.9614793622529318, 'net__lr': 0.00782723884523591}",0.7142857142857143,0.8,0.3636363636363636,0.7222222222222222,0.8818181818181818,0.8748355845517771,11s,63070ms
conn-bench-sonar-mines-rocks,VAT,5,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",1.0,1.0,0.0,1.0,1.0,1.0000000000000002,11s,48965ms
conn-bench-sonar-mines-rocks,VAT,6,"{'net__criterion__VAT_eps': 2.1625457452717174, 'net__criterion__alpha': 1.3817353618548527, 'net__lr': 0.006956062741769883}",0.7619047619047619,0.8,0.2727272727272727,0.7636363636363637,0.9090909090909092,0.9154227817344494,12s,46874ms
conn-bench-sonar-mines-rocks,VAT,7,"{'net__criterion__VAT_eps': 2.1332029084131503, 'net__criterion__alpha': 0.7653894909394454, 'net__lr': 0.005280155729320327}",0.8571428571428571,0.9,0.1818181818181818,0.8590909090909091,0.9636363636363636,0.968026180950796,14s,46874ms
conn-bench-sonar-mines-rocks,VAT,8,"{'net__criterion__VAT_eps': 2.224191445444843, 'net__criterion__alpha': 1.116933996874757, 'net__lr': 0.00944310597729478}",0.8571428571428571,0.7777777777777778,0.0833333333333333,0.8605769230769231,0.9351851851851852,0.9342464378942688,13s,46874ms
conn-bench-sonar-mines-rocks,VAT,9,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.9,0.8888888888888888,0.0909090909090909,0.898989898989899,0.9797979797979798,0.981217941097804,12s,49966ms
conn-bench-sonar-mines-rocks,VAT,10,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.85,0.7777777777777778,0.0909090909090909,0.8541666666666667,0.9494949494949496,0.9608605700705496,11s,46875ms
conn-bench-vowel-deterding,VAT,1,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.8383838383838383,0.8383838383838385,0.0161616161616161,0.8865702479338843,0.995398428731762,0.9408442643512502,32s,78126ms
conn-bench-vowel-deterding,VAT,2,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8383838383838383,0.8383838383838383,0.0161616161616161,0.8668109668109668,0.9888888888888888,0.917813163639264,32s,78126ms
conn-bench-vowel-deterding,VAT,3,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8585858585858586,0.8585858585858586,0.0141414141414141,0.9039724164724164,0.994500561167228,0.9312280379978176,44s,56960ms
conn-bench-vowel-deterding,VAT,4,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.8888888888888888,0.888888888888889,0.0111111111111111,0.9227272727272728,0.9957351290684624,0.9543749077790322,42s,62500ms
conn-bench-vowel-deterding,VAT,5,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.898989898989899,0.898989898989899,0.0101010101010101,0.9265734265734266,0.9947250280583616,0.9479450857167228,45s,62502ms
conn-bench-vowel-deterding,VAT,6,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.8888888888888888,0.888888888888889,0.0111111111111111,0.9075192484283394,0.9934904601571268,0.9448783721230508,45s,62500ms
conn-bench-vowel-deterding,VAT,7,"{'net__criterion__VAT_eps': 1.1878810215168834, 'net__criterion__alpha': 1.0759464955561793, 'net__lr': 0.009300032356004519}",0.8686868686868687,0.8686868686868686,0.0131313131313131,0.891105107014198,0.997979797979798,0.9615829071754184,45s,76946ms
conn-bench-vowel-deterding,VAT,8,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8080808080808081,0.8080808080808081,0.0191919191919191,0.8517800381436745,0.9982042648709316,0.950218558334041,43s,62499ms
conn-bench-vowel-deterding,VAT,9,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.797979797979798,0.7979797979797979,0.0202020202020201,0.8213039485766758,0.991919191919192,0.9128896753469448,43s,46875ms
conn-bench-vowel-deterding,VAT,10,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8484848484848485,0.8484848484848485,0.0151515151515151,0.8647453556544465,0.9921436588103254,0.9435943899020888,45s,46875ms
fertility,VAT,1,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.9,0.0,0.0,0.45,0.0,0.7107873851294905,8s,46875ms
fertility,VAT,2,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.9,0.0,0.0,0.45,0.1111111111111111,0.7884189640768587,8s,46874ms
fertility,VAT,3,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.9,0.0,0.0,0.45,0.2222222222222222,0.8330182072829131,6s,31251ms
fertility,VAT,4,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.9,0.0,0.0,0.45,0.6666666666666667,0.934575702075702,5s,46874ms
fertility,VAT,5,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.9,0.0,0.0,0.45,0.6666666666666667,0.934575702075702,7s,62500ms
fertility,VAT,6,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.9,0.0,0.0,0.45,1.0,0.9904545454545454,8s,67952ms
fertility,VAT,7,"{'net__criterion__VAT_eps': 1.1878810215168834, 'net__criterion__alpha': 1.0759464955561793, 'net__lr': 0.009300032356004519}",0.9,0.0,0.0,0.45,0.7777777777777778,0.9536004273504274,8s,80944ms
fertility,VAT,8,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.9,0.0,0.0,0.45,1.0,0.9904545454545454,6s,31251ms
fertility,VAT,9,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.8,0.0,0.0,0.4,0.5,0.7919986712633771,4s,46872ms
fertility,VAT,10,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.8,0.0,0.0,0.4,1.0,0.9634848484848484,4s,46874ms
fri_c0_250_5,VAT,1,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.8,0.6923076923076923,0.0833333333333333,0.8166666666666667,0.8974358974358976,0.8583177879804109,10s,62500ms
fri_c0_250_5,VAT,2,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.88,0.8461538461538461,0.0833333333333333,0.8814102564102564,0.9166666666666669,0.916942307213174,10s,78126ms
fri_c0_250_5,VAT,3,"{'net__criterion__VAT_eps': 1.7668830376515554, 'net__criterion__alpha': 1.2917250380826646, 'net__lr': 0.005336059705553755}",0.72,0.4615384615384615,0.0,0.8157894736842105,0.9743589743589745,0.8364133951265735,10s,47966ms
fri_c0_250_5,VAT,4,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.88,0.8461538461538461,0.0833333333333333,0.8814102564102564,0.9294871794871796,0.9119238596897394,10s,57959ms
fri_c0_250_5,VAT,5,"{'net__criterion__VAT_eps': 2.136867897737297, 'net__criterion__alpha': 0.5187898004363551, 'net__lr': 0.006214591421051184}",0.8,0.6153846153846154,0.0,0.8529411764705883,0.935897435897436,0.8863714339730605,10s,109376ms
fri_c0_250_5,VAT,6,"{'net__criterion__VAT_eps': 1.7668830376515554, 'net__criterion__alpha': 1.2917250380826646, 'net__lr': 0.005336059705553755}",0.76,0.75,0.2307692307692307,0.7596153846153846,0.8717948717948718,0.8839944820687534,11s,78127ms
fri_c0_250_5,VAT,7,"{'net__criterion__VAT_eps': 2.8389652274893473, 'net__criterion__alpha': 1.2142412995491114, 'net__lr': 0.009988585365021879}",0.8,0.6666666666666666,0.0769230769230769,0.8194444444444444,0.8653846153846154,0.8939213706069751,12s,46875ms
fri_c0_250_5,VAT,8,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8,0.8333333333333334,0.2307692307692307,0.8012820512820513,0.8782051282051283,0.8780383294563238,12s,48966ms
fri_c0_250_5,VAT,9,"{'net__criterion__VAT_eps': 2.39526239185453, 'net__criterion__alpha': 0.5602254716292698, 'net__lr': 0.006700990482912111}",0.8,0.75,0.1538461538461538,0.801948051948052,0.9423076923076924,0.9248010367671802,12s,71949ms
fri_c0_250_5,VAT,10,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.8,0.6666666666666666,0.0769230769230769,0.8194444444444444,0.9423076923076924,0.9206637943355382,12s,46876ms
hill-valley,VAT,1,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.5,0.1475409836065573,0.1475409836065573,0.5,0.514915345337275,0.494734166624223,58s,375004ms
hill-valley,VAT,2,"{'net__criterion__VAT_eps': 1.7668830376515554, 'net__criterion__alpha': 1.2917250380826646, 'net__lr': 0.005336059705553755}",0.5,0.8688524590163934,0.8688524590163934,0.5,0.4944907282988444,0.5229999352497074,63s,46875ms
hill-valley,VAT,3,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.4793388429752066,0.8,0.8360655737704918,0.4696969696969697,0.4960382513661202,0.5006748124603367,64s,46874ms
hill-valley,VAT,4,"{'net__criterion__VAT_eps': 2.341275739236319, 'net__criterion__alpha': 0.7103825610738409, 'net__lr': 0.0013763703467830478}",0.5206611570247934,0.15,0.1147540983606557,0.5383928571428571,0.551775956284153,0.5775558954121326,66s,46875ms
hill-valley,VAT,5,"{'net__criterion__VAT_eps': 1.5065832050795642, 'net__criterion__alpha': 0.9663107728563063, 'net__lr': 0.0025198133608158673}",0.4958677685950413,1.0,1.0,0.2479338842975206,0.4849726775956284,0.5089965640874703,66s,46876ms
hill-valley,VAT,6,"{'net__criterion__VAT_eps': 1.8772030269246407, 'net__criterion__alpha': 1.4883738380592262, 'net__lr': 0.001110243626405478}",0.4462809917355372,0.8333333333333334,0.9344262295081968,0.3765020026702269,0.4613387978142076,0.4577553752714027,66s,50414ms
hill-valley,VAT,7,"{'net__criterion__VAT_eps': 2.953522176380674, 'net__criterion__alpha': 1.104845519745046, 'net__lr': 0.0074187094360431876}",0.4876033057851239,0.180327868852459,0.2,0.4840283939662821,0.4848360655737705,0.4678630238424873,64s,46875ms
hill-valley,VAT,8,"{'net__criterion__VAT_eps': 2.6123879780921717, 'net__criterion__alpha': 1.2038885835403663, 'net__lr': 0.0010922461843917812}",0.4876033057851239,0.0327868852459016,0.05,0.4456896551724137,0.4853825136612022,0.4797991671106963,67s,49965ms
hill-valley,VAT,9,"{'net__criterion__VAT_eps': 1.4461632652812366, 'net__criterion__alpha': 1.452749011516985, 'net__lr': 0.0045265412483145116}",0.5041322314049587,0.8852459016393442,0.8833333333333333,0.5023364485981308,0.4862021857923497,0.5043401445742952,65s,48965ms
hill-valley,VAT,10,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.5206611570247934,0.0983606557377049,0.05,0.5877976190476191,0.5207650273224045,0.5205384686433184,65s,46875ms
image-segmentation,VAT,1,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8441558441558441,0.8441558441558442,0.0259740259740259,0.8566964093279882,0.9791420700511608,0.9209815023455662,62s,93750ms
image-segmentation,VAT,2,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8225108225108225,0.8225108225108225,0.0295815295815295,0.8499181837691154,0.984848484848485,0.9181282456904865,81s,78125ms
image-segmentation,VAT,3,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.7445887445887446,0.7445887445887446,0.0425685425685425,0.6810600851372602,0.980628798810617,0.8984960264267802,99s,53962ms
image-segmentation,VAT,4,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.7619047619047619,0.7619047619047619,0.0396825396825396,0.8076361250302201,0.975578293760112,0.8912873485617779,101s,54961ms
image-segmentation,VAT,5,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8225108225108225,0.8225108225108225,0.0295815295815295,0.8253987753927954,0.9785080239625696,0.9130070518297738,102s,62499ms
image-segmentation,VAT,6,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.8181818181818182,0.8181818181818183,0.0303030303030303,0.8468900380665089,0.986619441164896,0.926026836286446,98s,46876ms
image-segmentation,VAT,7,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.8138528138528138,0.8138528138528139,0.031024531024531,0.8468223186710581,0.9852857580130308,0.927990901597026,97s,46874ms
image-segmentation,VAT,8,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8095238095238095,0.8095238095238095,0.0317460317460317,0.8566376225815001,0.9675543311906952,0.8911546012247653,96s,53962ms
image-segmentation,VAT,9,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.7792207792207793,0.7792207792207793,0.0367965367965367,0.7918932615720543,0.9721456994184268,0.8816121318321251,99s,58959ms
image-segmentation,VAT,10,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.7965367965367965,0.7965367965367965,0.0339105339105339,0.821240932270344,0.9785954785954784,0.9075173719102522,101s,72949ms
iris,VAT,1,"{'net__criterion__VAT_eps': 2.4703880442451895, 'net__criterion__alpha': 1.4621885451174381, 'net__lr': 0.0025626561208475845}",0.8,0.7999999999999999,0.0999999999999999,0.875,0.9733333333333332,0.9161410729793082,10s,53962ms
iris,VAT,2,"{'net__criterion__VAT_eps': 2.0976270078546495, 'net__criterion__alpha': 1.2151893663724196, 'net__lr': 0.006067357423109275}",0.6666666666666666,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.9333333333333332,0.8739290926365229,9s,62956ms
iris,VAT,3,"{'net__criterion__VAT_eps': 2.598317128433447, 'net__criterion__alpha': 0.9614793622529318, 'net__lr': 0.00782723884523591}",0.8,0.7999999999999999,0.0999999999999999,0.875,0.9733333333333332,0.9252178052139352,9s,51963ms
iris,VAT,4,"{'net__criterion__VAT_eps': 2.64198645969587, 'net__criterion__alpha': 0.5971012757930613, 'net__lr': 0.008395654584238159}",0.8666666666666667,0.8666666666666667,0.0666666666666666,0.9047619047619048,0.98,0.964726662226662,10s,78127ms
iris,VAT,5,"{'net__criterion__VAT_eps': 2.1625457452717174, 'net__criterion__alpha': 1.3817353618548527, 'net__lr': 0.006956062741769883}",0.8,0.7999999999999999,0.0999999999999999,0.875,0.96,0.8819309775192128,10s,49964ms
iris,VAT,6,"{'net__criterion__VAT_eps': 2.5563135018997007, 'net__criterion__alpha': 1.3700121482468193, 'net__lr': 0.009788321588104365}",0.6666666666666666,0.6666666666666666,0.1666666666666666,0.5,0.9866666666666668,0.8952698181877747,10s,78125ms
